"","X1","X2","X3","X4","X5","X6"
"447","ANAR","BRHO","GITR","TACA","LOMU","TWIL"
"448","ANAR","BRHO","GITR","TACA","MAEL","PLNO"
"449","ANAR","BRHO","GITR","TACA","MAEL","TWIL"
"450","ANAR","BRHO","GITR","TACA","PLNO","TWIL"
"451","ANAR","BRHO","GITR","THIR","ACAM","AMME"
"452","ANAR","BRHO","GITR","THIR","ACAM","BRNI"
"453","ANAR","BRHO","GITR","THIR","ACAM","LOMU"
"454","ANAR","BRHO","GITR","THIR","ACAM","MAEL"
"455","ANAR","BRHO","GITR","THIR","ACAM","PLNO"
"456","ANAR","BRHO","GITR","THIR","ACAM","TWIL"
"457","ANAR","BRHO","GITR","THIR","AMME","BRNI"
"458","ANAR","BRHO","GITR","THIR","AMME","LOMU"
"459","ANAR","BRHO","GITR","THIR","AMME","MAEL"
"460","ANAR","BRHO","GITR","THIR","AMME","PLNO"
"461","ANAR","BRHO","GITR","THIR","AMME","TWIL"
"462","ANAR","BRHO","GITR","THIR","BRNI","LOMU"
"463","ANAR","BRHO","GITR","THIR","BRNI","MAEL"
"464","ANAR","BRHO","GITR","THIR","BRNI","PLNO"
"465","ANAR","BRHO","GITR","THIR","BRNI","TWIL"
"466","ANAR","BRHO","GITR","THIR","LOMU","MAEL"
"467","ANAR","BRHO","GITR","THIR","LOMU","PLNO"
"468","ANAR","BRHO","GITR","THIR","LOMU","TWIL"
"469","ANAR","BRHO","GITR","THIR","MAEL","PLNO"
"470","ANAR","BRHO","GITR","THIR","MAEL","TWIL"
"471","ANAR","BRHO","GITR","THIR","PLNO","TWIL"
"472","ANAR","BRHO","GITR","ACAM","AMME","BRNI"
"473","ANAR","BRHO","GITR","ACAM","AMME","LOMU"
"474","ANAR","BRHO","GITR","ACAM","AMME","MAEL"
"475","ANAR","BRHO","GITR","ACAM","AMME","PLNO"
"476","ANAR","BRHO","GITR","ACAM","AMME","TWIL"
"477","ANAR","BRHO","GITR","ACAM","BRNI","LOMU"
"478","ANAR","BRHO","GITR","ACAM","BRNI","MAEL"
"479","ANAR","BRHO","GITR","ACAM","BRNI","PLNO"
"480","ANAR","BRHO","GITR","ACAM","BRNI","TWIL"
"481","ANAR","BRHO","GITR","ACAM","LOMU","MAEL"
"482","ANAR","BRHO","GITR","ACAM","LOMU","PLNO"
"483","ANAR","BRHO","GITR","ACAM","LOMU","TWIL"
"484","ANAR","BRHO","GITR","ACAM","MAEL","PLNO"
"485","ANAR","BRHO","GITR","ACAM","MAEL","TWIL"
"486","ANAR","BRHO","GITR","ACAM","PLNO","TWIL"
"487","ANAR","BRHO","GITR","AMME","BRNI","LOMU"
"488","ANAR","BRHO","GITR","AMME","BRNI","MAEL"
"489","ANAR","BRHO","GITR","AMME","BRNI","PLNO"
"490","ANAR","BRHO","GITR","AMME","BRNI","TWIL"
"491","ANAR","BRHO","GITR","AMME","LOMU","MAEL"
"492","ANAR","BRHO","GITR","AMME","LOMU","PLNO"
"493","ANAR","BRHO","GITR","AMME","LOMU","TWIL"
"494","ANAR","BRHO","GITR","AMME","MAEL","PLNO"
"495","ANAR","BRHO","GITR","AMME","MAEL","TWIL"
"496","ANAR","BRHO","GITR","AMME","PLNO","TWIL"
"497","ANAR","BRHO","GITR","BRNI","LOMU","MAEL"
"498","ANAR","BRHO","GITR","BRNI","LOMU","PLNO"
"499","ANAR","BRHO","GITR","BRNI","LOMU","TWIL"
"500","ANAR","BRHO","GITR","BRNI","MAEL","PLNO"
"501","ANAR","BRHO","GITR","BRNI","MAEL","TWIL"
"502","ANAR","BRHO","GITR","BRNI","PLNO","TWIL"
"503","ANAR","BRHO","GITR","LOMU","MAEL","PLNO"
"504","ANAR","BRHO","GITR","LOMU","MAEL","TWIL"
"505","ANAR","BRHO","GITR","LOMU","PLNO","TWIL"
"506","ANAR","BRHO","GITR","MAEL","PLNO","TWIL"
"507","ANAR","BRHO","LENI","MICA","PLER","TACA"
"508","ANAR","BRHO","LENI","MICA","PLER","THIR"
"509","ANAR","BRHO","LENI","MICA","PLER","ACAM"
"510","ANAR","BRHO","LENI","MICA","PLER","AMME"
"511","ANAR","BRHO","LENI","MICA","PLER","BRNI"
"512","ANAR","BRHO","LENI","MICA","PLER","LOMU"
"513","ANAR","BRHO","LENI","MICA","PLER","MAEL"
"514","ANAR","BRHO","LENI","MICA","PLER","PLNO"
"515","ANAR","BRHO","LENI","MICA","PLER","TWIL"
"516","ANAR","BRHO","LENI","MICA","TACA","THIR"
"517","ANAR","BRHO","LENI","MICA","TACA","ACAM"
"518","ANAR","BRHO","LENI","MICA","TACA","AMME"
"519","ANAR","BRHO","LENI","MICA","TACA","BRNI"
"520","ANAR","BRHO","LENI","MICA","TACA","LOMU"
"521","ANAR","BRHO","LENI","MICA","TACA","MAEL"
"522","ANAR","BRHO","LENI","MICA","TACA","PLNO"
"523","ANAR","BRHO","LENI","MICA","TACA","TWIL"
"524","ANAR","BRHO","LENI","MICA","THIR","ACAM"
"525","ANAR","BRHO","LENI","MICA","THIR","AMME"
"526","ANAR","BRHO","LENI","MICA","THIR","BRNI"
"527","ANAR","BRHO","LENI","MICA","THIR","LOMU"
"528","ANAR","BRHO","LENI","MICA","THIR","MAEL"
"529","ANAR","BRHO","LENI","MICA","THIR","PLNO"
"530","ANAR","BRHO","LENI","MICA","THIR","TWIL"
"531","ANAR","BRHO","LENI","MICA","ACAM","AMME"
"532","ANAR","BRHO","LENI","MICA","ACAM","BRNI"
"533","ANAR","BRHO","LENI","MICA","ACAM","LOMU"
"534","ANAR","BRHO","LENI","MICA","ACAM","MAEL"
"535","ANAR","BRHO","LENI","MICA","ACAM","PLNO"
"536","ANAR","BRHO","LENI","MICA","ACAM","TWIL"
"537","ANAR","BRHO","LENI","MICA","AMME","BRNI"
"538","ANAR","BRHO","LENI","MICA","AMME","LOMU"
"539","ANAR","BRHO","LENI","MICA","AMME","MAEL"
"540","ANAR","BRHO","LENI","MICA","AMME","PLNO"
"541","ANAR","BRHO","LENI","MICA","AMME","TWIL"
"542","ANAR","BRHO","LENI","MICA","BRNI","LOMU"
"543","ANAR","BRHO","LENI","MICA","BRNI","MAEL"
"544","ANAR","BRHO","LENI","MICA","BRNI","PLNO"
"545","ANAR","BRHO","LENI","MICA","BRNI","TWIL"
"546","ANAR","BRHO","LENI","MICA","LOMU","MAEL"
"547","ANAR","BRHO","LENI","MICA","LOMU","PLNO"
"548","ANAR","BRHO","LENI","MICA","LOMU","TWIL"
"549","ANAR","BRHO","LENI","MICA","MAEL","PLNO"
"550","ANAR","BRHO","LENI","MICA","MAEL","TWIL"
"551","ANAR","BRHO","LENI","MICA","PLNO","TWIL"
"552","ANAR","BRHO","LENI","PLER","TACA","THIR"
"553","ANAR","BRHO","LENI","PLER","TACA","ACAM"
"554","ANAR","BRHO","LENI","PLER","TACA","AMME"
"555","ANAR","BRHO","LENI","PLER","TACA","BRNI"
"556","ANAR","BRHO","LENI","PLER","TACA","LOMU"
"557","ANAR","BRHO","LENI","PLER","TACA","MAEL"
"558","ANAR","BRHO","LENI","PLER","TACA","PLNO"
"559","ANAR","BRHO","LENI","PLER","TACA","TWIL"
"560","ANAR","BRHO","LENI","PLER","THIR","ACAM"
"561","ANAR","BRHO","LENI","PLER","THIR","AMME"
"562","ANAR","BRHO","LENI","PLER","THIR","BRNI"
"563","ANAR","BRHO","LENI","PLER","THIR","LOMU"
"564","ANAR","BRHO","LENI","PLER","THIR","MAEL"
"565","ANAR","BRHO","LENI","PLER","THIR","PLNO"
"566","ANAR","BRHO","LENI","PLER","THIR","TWIL"
"567","ANAR","BRHO","LENI","PLER","ACAM","AMME"
"568","ANAR","BRHO","LENI","PLER","ACAM","BRNI"
"569","ANAR","BRHO","LENI","PLER","ACAM","LOMU"
"570","ANAR","BRHO","LENI","PLER","ACAM","MAEL"
"571","ANAR","BRHO","LENI","PLER","ACAM","PLNO"
"572","ANAR","BRHO","LENI","PLER","ACAM","TWIL"
"573","ANAR","BRHO","LENI","PLER","AMME","BRNI"
"574","ANAR","BRHO","LENI","PLER","AMME","LOMU"
"575","ANAR","BRHO","LENI","PLER","AMME","MAEL"
"576","ANAR","BRHO","LENI","PLER","AMME","PLNO"
"577","ANAR","BRHO","LENI","PLER","AMME","TWIL"
"578","ANAR","BRHO","LENI","PLER","BRNI","LOMU"
"579","ANAR","BRHO","LENI","PLER","BRNI","MAEL"
"580","ANAR","BRHO","LENI","PLER","BRNI","PLNO"
"581","ANAR","BRHO","LENI","PLER","BRNI","TWIL"
"582","ANAR","BRHO","LENI","PLER","LOMU","MAEL"
"583","ANAR","BRHO","LENI","PLER","LOMU","PLNO"
"584","ANAR","BRHO","LENI","PLER","LOMU","TWIL"
"585","ANAR","BRHO","LENI","PLER","MAEL","PLNO"
"586","ANAR","BRHO","LENI","PLER","MAEL","TWIL"
"587","ANAR","BRHO","LENI","PLER","PLNO","TWIL"
"588","ANAR","BRHO","LENI","TACA","THIR","ACAM"
"589","ANAR","BRHO","LENI","TACA","THIR","AMME"
"590","ANAR","BRHO","LENI","TACA","THIR","BRNI"
"591","ANAR","BRHO","LENI","TACA","THIR","LOMU"
"592","ANAR","BRHO","LENI","TACA","THIR","MAEL"
"593","ANAR","BRHO","LENI","TACA","THIR","PLNO"
"594","ANAR","BRHO","LENI","TACA","THIR","TWIL"
"595","ANAR","BRHO","LENI","TACA","ACAM","AMME"
"596","ANAR","BRHO","LENI","TACA","ACAM","BRNI"
"597","ANAR","BRHO","LENI","TACA","ACAM","LOMU"
"598","ANAR","BRHO","LENI","TACA","ACAM","MAEL"
"599","ANAR","BRHO","LENI","TACA","ACAM","PLNO"
"600","ANAR","BRHO","LENI","TACA","ACAM","TWIL"
"601","ANAR","BRHO","LENI","TACA","AMME","BRNI"
"602","ANAR","BRHO","LENI","TACA","AMME","LOMU"
"603","ANAR","BRHO","LENI","TACA","AMME","MAEL"
"604","ANAR","BRHO","LENI","TACA","AMME","PLNO"
"605","ANAR","BRHO","LENI","TACA","AMME","TWIL"
"606","ANAR","BRHO","LENI","TACA","BRNI","LOMU"
"607","ANAR","BRHO","LENI","TACA","BRNI","MAEL"
"608","ANAR","BRHO","LENI","TACA","BRNI","PLNO"
"609","ANAR","BRHO","LENI","TACA","BRNI","TWIL"
"610","ANAR","BRHO","LENI","TACA","LOMU","MAEL"
"611","ANAR","BRHO","LENI","TACA","LOMU","PLNO"
"612","ANAR","BRHO","LENI","TACA","LOMU","TWIL"
"613","ANAR","BRHO","LENI","TACA","MAEL","PLNO"
"614","ANAR","BRHO","LENI","TACA","MAEL","TWIL"
"615","ANAR","BRHO","LENI","TACA","PLNO","TWIL"
"616","ANAR","BRHO","LENI","THIR","ACAM","AMME"
"617","ANAR","BRHO","LENI","THIR","ACAM","BRNI"
"618","ANAR","BRHO","LENI","THIR","ACAM","LOMU"
"619","ANAR","BRHO","LENI","THIR","ACAM","MAEL"
"620","ANAR","BRHO","LENI","THIR","ACAM","PLNO"
"621","ANAR","BRHO","LENI","THIR","ACAM","TWIL"
"622","ANAR","BRHO","LENI","THIR","AMME","BRNI"
"623","ANAR","BRHO","LENI","THIR","AMME","LOMU"
"624","ANAR","BRHO","LENI","THIR","AMME","MAEL"
"625","ANAR","BRHO","LENI","THIR","AMME","PLNO"
"626","ANAR","BRHO","LENI","THIR","AMME","TWIL"
"627","ANAR","BRHO","LENI","THIR","BRNI","LOMU"
"628","ANAR","BRHO","LENI","THIR","BRNI","MAEL"
"629","ANAR","BRHO","LENI","THIR","BRNI","PLNO"
"630","ANAR","BRHO","LENI","THIR","BRNI","TWIL"
"631","ANAR","BRHO","LENI","THIR","LOMU","MAEL"
"632","ANAR","BRHO","LENI","THIR","LOMU","PLNO"
"633","ANAR","BRHO","LENI","THIR","LOMU","TWIL"
"634","ANAR","BRHO","LENI","THIR","MAEL","PLNO"
"635","ANAR","BRHO","LENI","THIR","MAEL","TWIL"
"636","ANAR","BRHO","LENI","THIR","PLNO","TWIL"
"637","ANAR","BRHO","LENI","ACAM","AMME","BRNI"
"638","ANAR","BRHO","LENI","ACAM","AMME","LOMU"
"639","ANAR","BRHO","LENI","ACAM","AMME","MAEL"
"640","ANAR","BRHO","LENI","ACAM","AMME","PLNO"
"641","ANAR","BRHO","LENI","ACAM","AMME","TWIL"
"642","ANAR","BRHO","LENI","ACAM","BRNI","LOMU"
"643","ANAR","BRHO","LENI","ACAM","BRNI","MAEL"
"644","ANAR","BRHO","LENI","ACAM","BRNI","PLNO"
"645","ANAR","BRHO","LENI","ACAM","BRNI","TWIL"
"646","ANAR","BRHO","LENI","ACAM","LOMU","MAEL"
"647","ANAR","BRHO","LENI","ACAM","LOMU","PLNO"
"648","ANAR","BRHO","LENI","ACAM","LOMU","TWIL"
"649","ANAR","BRHO","LENI","ACAM","MAEL","PLNO"
"650","ANAR","BRHO","LENI","ACAM","MAEL","TWIL"
"651","ANAR","BRHO","LENI","ACAM","PLNO","TWIL"
"652","ANAR","BRHO","LENI","AMME","BRNI","LOMU"
"653","ANAR","BRHO","LENI","AMME","BRNI","MAEL"
"654","ANAR","BRHO","LENI","AMME","BRNI","PLNO"
"655","ANAR","BRHO","LENI","AMME","BRNI","TWIL"
"656","ANAR","BRHO","LENI","AMME","LOMU","MAEL"
"657","ANAR","BRHO","LENI","AMME","LOMU","PLNO"
"658","ANAR","BRHO","LENI","AMME","LOMU","TWIL"
"659","ANAR","BRHO","LENI","AMME","MAEL","PLNO"
"660","ANAR","BRHO","LENI","AMME","MAEL","TWIL"
"661","ANAR","BRHO","LENI","AMME","PLNO","TWIL"
"662","ANAR","BRHO","LENI","BRNI","LOMU","MAEL"
"663","ANAR","BRHO","LENI","BRNI","LOMU","PLNO"
"664","ANAR","BRHO","LENI","BRNI","LOMU","TWIL"
"665","ANAR","BRHO","LENI","BRNI","MAEL","PLNO"
"666","ANAR","BRHO","LENI","BRNI","MAEL","TWIL"
"667","ANAR","BRHO","LENI","BRNI","PLNO","TWIL"
"668","ANAR","BRHO","LENI","LOMU","MAEL","PLNO"
"669","ANAR","BRHO","LENI","LOMU","MAEL","TWIL"
"670","ANAR","BRHO","LENI","LOMU","PLNO","TWIL"
"671","ANAR","BRHO","LENI","MAEL","PLNO","TWIL"
"672","ANAR","BRHO","MICA","PLER","TACA","THIR"
"673","ANAR","BRHO","MICA","PLER","TACA","ACAM"
"674","ANAR","BRHO","MICA","PLER","TACA","AMME"
"675","ANAR","BRHO","MICA","PLER","TACA","BRNI"
"676","ANAR","BRHO","MICA","PLER","TACA","LOMU"
"677","ANAR","BRHO","MICA","PLER","TACA","MAEL"
"678","ANAR","BRHO","MICA","PLER","TACA","PLNO"
"679","ANAR","BRHO","MICA","PLER","TACA","TWIL"
"680","ANAR","BRHO","MICA","PLER","THIR","ACAM"
"681","ANAR","BRHO","MICA","PLER","THIR","AMME"
"682","ANAR","BRHO","MICA","PLER","THIR","BRNI"
"683","ANAR","BRHO","MICA","PLER","THIR","LOMU"
"684","ANAR","BRHO","MICA","PLER","THIR","MAEL"
"685","ANAR","BRHO","MICA","PLER","THIR","PLNO"
"686","ANAR","BRHO","MICA","PLER","THIR","TWIL"
"687","ANAR","BRHO","MICA","PLER","ACAM","AMME"
"688","ANAR","BRHO","MICA","PLER","ACAM","BRNI"
"689","ANAR","BRHO","MICA","PLER","ACAM","LOMU"
"690","ANAR","BRHO","MICA","PLER","ACAM","MAEL"
"691","ANAR","BRHO","MICA","PLER","ACAM","PLNO"
"692","ANAR","BRHO","MICA","PLER","ACAM","TWIL"
"693","ANAR","BRHO","MICA","PLER","AMME","BRNI"
"694","ANAR","BRHO","MICA","PLER","AMME","LOMU"
"695","ANAR","BRHO","MICA","PLER","AMME","MAEL"
"696","ANAR","BRHO","MICA","PLER","AMME","PLNO"
"697","ANAR","BRHO","MICA","PLER","AMME","TWIL"
"698","ANAR","BRHO","MICA","PLER","BRNI","LOMU"
"699","ANAR","BRHO","MICA","PLER","BRNI","MAEL"
"700","ANAR","BRHO","MICA","PLER","BRNI","PLNO"
"701","ANAR","BRHO","MICA","PLER","BRNI","TWIL"
"702","ANAR","BRHO","MICA","PLER","LOMU","MAEL"
"703","ANAR","BRHO","MICA","PLER","LOMU","PLNO"
"704","ANAR","BRHO","MICA","PLER","LOMU","TWIL"
"705","ANAR","BRHO","MICA","PLER","MAEL","PLNO"
"706","ANAR","BRHO","MICA","PLER","MAEL","TWIL"
"707","ANAR","BRHO","MICA","PLER","PLNO","TWIL"
"708","ANAR","BRHO","MICA","TACA","THIR","ACAM"
"709","ANAR","BRHO","MICA","TACA","THIR","AMME"
"710","ANAR","BRHO","MICA","TACA","THIR","BRNI"
"711","ANAR","BRHO","MICA","TACA","THIR","LOMU"
"712","ANAR","BRHO","MICA","TACA","THIR","MAEL"
"713","ANAR","BRHO","MICA","TACA","THIR","PLNO"
"714","ANAR","BRHO","MICA","TACA","THIR","TWIL"
"715","ANAR","BRHO","MICA","TACA","ACAM","AMME"
"716","ANAR","BRHO","MICA","TACA","ACAM","BRNI"
"717","ANAR","BRHO","MICA","TACA","ACAM","LOMU"
"718","ANAR","BRHO","MICA","TACA","ACAM","MAEL"
"719","ANAR","BRHO","MICA","TACA","ACAM","PLNO"
"720","ANAR","BRHO","MICA","TACA","ACAM","TWIL"
"721","ANAR","BRHO","MICA","TACA","AMME","BRNI"
"722","ANAR","BRHO","MICA","TACA","AMME","LOMU"
"723","ANAR","BRHO","MICA","TACA","AMME","MAEL"
"724","ANAR","BRHO","MICA","TACA","AMME","PLNO"
"725","ANAR","BRHO","MICA","TACA","AMME","TWIL"
"726","ANAR","BRHO","MICA","TACA","BRNI","LOMU"
"727","ANAR","BRHO","MICA","TACA","BRNI","MAEL"
"728","ANAR","BRHO","MICA","TACA","BRNI","PLNO"
"729","ANAR","BRHO","MICA","TACA","BRNI","TWIL"
"730","ANAR","BRHO","MICA","TACA","LOMU","MAEL"
"731","ANAR","BRHO","MICA","TACA","LOMU","PLNO"
"732","ANAR","BRHO","MICA","TACA","LOMU","TWIL"
"733","ANAR","BRHO","MICA","TACA","MAEL","PLNO"
"734","ANAR","BRHO","MICA","TACA","MAEL","TWIL"
"735","ANAR","BRHO","MICA","TACA","PLNO","TWIL"
"736","ANAR","BRHO","MICA","THIR","ACAM","AMME"
"737","ANAR","BRHO","MICA","THIR","ACAM","BRNI"
"738","ANAR","BRHO","MICA","THIR","ACAM","LOMU"
"739","ANAR","BRHO","MICA","THIR","ACAM","MAEL"
"740","ANAR","BRHO","MICA","THIR","ACAM","PLNO"
"741","ANAR","BRHO","MICA","THIR","ACAM","TWIL"
"742","ANAR","BRHO","MICA","THIR","AMME","BRNI"
"743","ANAR","BRHO","MICA","THIR","AMME","LOMU"
"744","ANAR","BRHO","MICA","THIR","AMME","MAEL"
"745","ANAR","BRHO","MICA","THIR","AMME","PLNO"
"746","ANAR","BRHO","MICA","THIR","AMME","TWIL"
"747","ANAR","BRHO","MICA","THIR","BRNI","LOMU"
"748","ANAR","BRHO","MICA","THIR","BRNI","MAEL"
"749","ANAR","BRHO","MICA","THIR","BRNI","PLNO"
"750","ANAR","BRHO","MICA","THIR","BRNI","TWIL"
"751","ANAR","BRHO","MICA","THIR","LOMU","MAEL"
"752","ANAR","BRHO","MICA","THIR","LOMU","PLNO"
"753","ANAR","BRHO","MICA","THIR","LOMU","TWIL"
"754","ANAR","BRHO","MICA","THIR","MAEL","PLNO"
"755","ANAR","BRHO","MICA","THIR","MAEL","TWIL"
"756","ANAR","BRHO","MICA","THIR","PLNO","TWIL"
"757","ANAR","BRHO","MICA","ACAM","AMME","BRNI"
"758","ANAR","BRHO","MICA","ACAM","AMME","LOMU"
"759","ANAR","BRHO","MICA","ACAM","AMME","MAEL"
"760","ANAR","BRHO","MICA","ACAM","AMME","PLNO"
"761","ANAR","BRHO","MICA","ACAM","AMME","TWIL"
"762","ANAR","BRHO","MICA","ACAM","BRNI","LOMU"
"763","ANAR","BRHO","MICA","ACAM","BRNI","MAEL"
"764","ANAR","BRHO","MICA","ACAM","BRNI","PLNO"
"765","ANAR","BRHO","MICA","ACAM","BRNI","TWIL"
"766","ANAR","BRHO","MICA","ACAM","LOMU","MAEL"
"767","ANAR","BRHO","MICA","ACAM","LOMU","PLNO"
"768","ANAR","BRHO","MICA","ACAM","LOMU","TWIL"
"769","ANAR","BRHO","MICA","ACAM","MAEL","PLNO"
"770","ANAR","BRHO","MICA","ACAM","MAEL","TWIL"
"771","ANAR","BRHO","MICA","ACAM","PLNO","TWIL"
"772","ANAR","BRHO","MICA","AMME","BRNI","LOMU"
"773","ANAR","BRHO","MICA","AMME","BRNI","MAEL"
"774","ANAR","BRHO","MICA","AMME","BRNI","PLNO"
"775","ANAR","BRHO","MICA","AMME","BRNI","TWIL"
"776","ANAR","BRHO","MICA","AMME","LOMU","MAEL"
"777","ANAR","BRHO","MICA","AMME","LOMU","PLNO"
"778","ANAR","BRHO","MICA","AMME","LOMU","TWIL"
"779","ANAR","BRHO","MICA","AMME","MAEL","PLNO"
"780","ANAR","BRHO","MICA","AMME","MAEL","TWIL"
"781","ANAR","BRHO","MICA","AMME","PLNO","TWIL"
"782","ANAR","BRHO","MICA","BRNI","LOMU","MAEL"
"783","ANAR","BRHO","MICA","BRNI","LOMU","PLNO"
"784","ANAR","BRHO","MICA","BRNI","LOMU","TWIL"
"785","ANAR","BRHO","MICA","BRNI","MAEL","PLNO"
"786","ANAR","BRHO","MICA","BRNI","MAEL","TWIL"
"787","ANAR","BRHO","MICA","BRNI","PLNO","TWIL"
"788","ANAR","BRHO","MICA","LOMU","MAEL","PLNO"
"789","ANAR","BRHO","MICA","LOMU","MAEL","TWIL"
"790","ANAR","BRHO","MICA","LOMU","PLNO","TWIL"
"791","ANAR","BRHO","MICA","MAEL","PLNO","TWIL"
"792","ANAR","BRHO","PLER","TACA","THIR","ACAM"
"793","ANAR","BRHO","PLER","TACA","THIR","AMME"
"794","ANAR","BRHO","PLER","TACA","THIR","BRNI"
"795","ANAR","BRHO","PLER","TACA","THIR","LOMU"
"796","ANAR","BRHO","PLER","TACA","THIR","MAEL"
"797","ANAR","BRHO","PLER","TACA","THIR","PLNO"
"798","ANAR","BRHO","PLER","TACA","THIR","TWIL"
"799","ANAR","BRHO","PLER","TACA","ACAM","AMME"
"800","ANAR","BRHO","PLER","TACA","ACAM","BRNI"
"801","ANAR","BRHO","PLER","TACA","ACAM","LOMU"
"802","ANAR","BRHO","PLER","TACA","ACAM","MAEL"
"803","ANAR","BRHO","PLER","TACA","ACAM","PLNO"
"804","ANAR","BRHO","PLER","TACA","ACAM","TWIL"
"805","ANAR","BRHO","PLER","TACA","AMME","BRNI"
"806","ANAR","BRHO","PLER","TACA","AMME","LOMU"
"807","ANAR","BRHO","PLER","TACA","AMME","MAEL"
"808","ANAR","BRHO","PLER","TACA","AMME","PLNO"
"809","ANAR","BRHO","PLER","TACA","AMME","TWIL"
"810","ANAR","BRHO","PLER","TACA","BRNI","LOMU"
"811","ANAR","BRHO","PLER","TACA","BRNI","MAEL"
"812","ANAR","BRHO","PLER","TACA","BRNI","PLNO"
"813","ANAR","BRHO","PLER","TACA","BRNI","TWIL"
"814","ANAR","BRHO","PLER","TACA","LOMU","MAEL"
"815","ANAR","BRHO","PLER","TACA","LOMU","PLNO"
"816","ANAR","BRHO","PLER","TACA","LOMU","TWIL"
"817","ANAR","BRHO","PLER","TACA","MAEL","PLNO"
"818","ANAR","BRHO","PLER","TACA","MAEL","TWIL"
"819","ANAR","BRHO","PLER","TACA","PLNO","TWIL"
"820","ANAR","BRHO","PLER","THIR","ACAM","AMME"
"821","ANAR","BRHO","PLER","THIR","ACAM","BRNI"
"822","ANAR","BRHO","PLER","THIR","ACAM","LOMU"
"823","ANAR","BRHO","PLER","THIR","ACAM","MAEL"
"824","ANAR","BRHO","PLER","THIR","ACAM","PLNO"
"825","ANAR","BRHO","PLER","THIR","ACAM","TWIL"
"826","ANAR","BRHO","PLER","THIR","AMME","BRNI"
"827","ANAR","BRHO","PLER","THIR","AMME","LOMU"
"828","ANAR","BRHO","PLER","THIR","AMME","MAEL"
"829","ANAR","BRHO","PLER","THIR","AMME","PLNO"
"830","ANAR","BRHO","PLER","THIR","AMME","TWIL"
"831","ANAR","BRHO","PLER","THIR","BRNI","LOMU"
"832","ANAR","BRHO","PLER","THIR","BRNI","MAEL"
"833","ANAR","BRHO","PLER","THIR","BRNI","PLNO"
"834","ANAR","BRHO","PLER","THIR","BRNI","TWIL"
"835","ANAR","BRHO","PLER","THIR","LOMU","MAEL"
"836","ANAR","BRHO","PLER","THIR","LOMU","PLNO"
"837","ANAR","BRHO","PLER","THIR","LOMU","TWIL"
"838","ANAR","BRHO","PLER","THIR","MAEL","PLNO"
"839","ANAR","BRHO","PLER","THIR","MAEL","TWIL"
"840","ANAR","BRHO","PLER","THIR","PLNO","TWIL"
"841","ANAR","BRHO","PLER","ACAM","AMME","BRNI"
"842","ANAR","BRHO","PLER","ACAM","AMME","LOMU"
"843","ANAR","BRHO","PLER","ACAM","AMME","MAEL"
"844","ANAR","BRHO","PLER","ACAM","AMME","PLNO"
"845","ANAR","BRHO","PLER","ACAM","AMME","TWIL"
"846","ANAR","BRHO","PLER","ACAM","BRNI","LOMU"
"847","ANAR","BRHO","PLER","ACAM","BRNI","MAEL"
"848","ANAR","BRHO","PLER","ACAM","BRNI","PLNO"
"849","ANAR","BRHO","PLER","ACAM","BRNI","TWIL"
"850","ANAR","BRHO","PLER","ACAM","LOMU","MAEL"
"851","ANAR","BRHO","PLER","ACAM","LOMU","PLNO"
"852","ANAR","BRHO","PLER","ACAM","LOMU","TWIL"
"853","ANAR","BRHO","PLER","ACAM","MAEL","PLNO"
"854","ANAR","BRHO","PLER","ACAM","MAEL","TWIL"
"855","ANAR","BRHO","PLER","ACAM","PLNO","TWIL"
"856","ANAR","BRHO","PLER","AMME","BRNI","LOMU"
"857","ANAR","BRHO","PLER","AMME","BRNI","MAEL"
"858","ANAR","BRHO","PLER","AMME","BRNI","PLNO"
"859","ANAR","BRHO","PLER","AMME","BRNI","TWIL"
"860","ANAR","BRHO","PLER","AMME","LOMU","MAEL"
"861","ANAR","BRHO","PLER","AMME","LOMU","PLNO"
"862","ANAR","BRHO","PLER","AMME","LOMU","TWIL"
"863","ANAR","BRHO","PLER","AMME","MAEL","PLNO"
"864","ANAR","BRHO","PLER","AMME","MAEL","TWIL"
"865","ANAR","BRHO","PLER","AMME","PLNO","TWIL"
"866","ANAR","BRHO","PLER","BRNI","LOMU","MAEL"
"867","ANAR","BRHO","PLER","BRNI","LOMU","PLNO"
"868","ANAR","BRHO","PLER","BRNI","LOMU","TWIL"
"869","ANAR","BRHO","PLER","BRNI","MAEL","PLNO"
"870","ANAR","BRHO","PLER","BRNI","MAEL","TWIL"
"871","ANAR","BRHO","PLER","BRNI","PLNO","TWIL"
"872","ANAR","BRHO","PLER","LOMU","MAEL","PLNO"
"873","ANAR","BRHO","PLER","LOMU","MAEL","TWIL"
"874","ANAR","BRHO","PLER","LOMU","PLNO","TWIL"
"875","ANAR","BRHO","PLER","MAEL","PLNO","TWIL"
"876","ANAR","BRHO","TACA","THIR","ACAM","AMME"
"877","ANAR","BRHO","TACA","THIR","ACAM","BRNI"
"878","ANAR","BRHO","TACA","THIR","ACAM","LOMU"
"879","ANAR","BRHO","TACA","THIR","ACAM","MAEL"
"880","ANAR","BRHO","TACA","THIR","ACAM","PLNO"
"881","ANAR","BRHO","TACA","THIR","ACAM","TWIL"
"882","ANAR","BRHO","TACA","THIR","AMME","BRNI"
"883","ANAR","BRHO","TACA","THIR","AMME","LOMU"
"884","ANAR","BRHO","TACA","THIR","AMME","MAEL"
"885","ANAR","BRHO","TACA","THIR","AMME","PLNO"
