"","ACAM","AMME","ANAR","BRHO","BRNI","CESO","GITR","LENI","LOMU","MAEL","MICA","PLER","PLNO","TACA","THIR","TWIL","comp","richness","fdiv"
"212",0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,"0111110111000100",9,6.15864001177098
"213",0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,"0111110110100100",9,6.2970761322315
"214",0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,"0111110110010100",9,5.85513438500807
"215",0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,"0111110110000101",9,6.25528925621224
"216",1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,"1111110011000100",9,6.25970332675072
"217",1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,"1111110010100100",9,6.55830310441708
"218",1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,"1111110010010100",9,6.06747956927604
"219",1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,"1111110010000101",9,6.67791441329572
"220",0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,"0111110011100100",9,5.58408577067475
"221",0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,"0111110011010100",9,5.25557208941261
"222",0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,"0111110011000101",9,5.87827187599677
"223",0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,"0111110010110100",9,5.53179949466485
"224",0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,"0111110010100101",9,6.12791913018851
"225",0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,"0111110010010101",9,5.69643916161003
"226",1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,"1111011110000100",9,6.03141754587862
"227",0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,"0111011111000100",9,5.1400779933891
"228",0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,"0111011110100100",9,5.34816274691878
"229",0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,"0111011110010100",9,4.88820015563546
"230",0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,"0111011110000101",9,5.39876161508342
"231",1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,"1111011011000100",9,5.37483027386786
"232",1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,"1111011010100100",9,5.70979087912496
"233",1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,"1111011010010100",9,5.20293504451507
"234",1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,"1111011010000101",9,5.92308696158527
"235",0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,"0111011011100100",9,4.67820771717249
"236",0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,"0111011011010100",9,4.31729656370647
"237",0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,"0111011011000101",9,5.0230666867618
"238",0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,"0111011010110100",9,4.61645429083273
"239",0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,"0111011010100101",9,5.31454388999005
"240",0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,"0111011010010101",9,4.84498906949307
"241",1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,"1111010111000100",9,6.37941420049686
"242",1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,"1111010110100100",9,6.54373085599783
"243",1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,"1111010110010100",9,6.09682673770693
"244",1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,"1111010110000101",9,6.50194397997857
"245",0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,"0111010111100100",9,5.56511654571979
"246",0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,"0111010111010100",9,5.26554956296401
"247",0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,"0111010111000101",9,5.67642090763918
"248",0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,"0111010110110100",9,5.43674530379276
"249",0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,"0111010110100101",9,5.84021753582588
"250",0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,"0111010110010101",9,5.45103049078544
"251",1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,"1111010011100100",9,5.80485995940063
"252",1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,"1111010011010100",9,5.47329759963869
